OriginationVintage,GrossApproval,SBAGuaranteedApproval,TermInMonths,InitialInterestRate,JobsSupported,seasonedCount,MPRIME,PP,IP,CORPORATIONCount,INDIVIDUALCount,PARTNERSHIPCount,LoanPortfolioAmortized,GrossApprovalChargedOff,SBAGuaranteedApprovalChargedOff,GrossChargeOffAmount,CORPORATIONChargedOff,INDIVIDUALChargedOff,PARTNERSHIPChargedOff,MajorState,OtherState,TermInMonthsChargedOff,InitialInterestRateChargedOff,seasonedTime,seasonedChargedOffPool,JobsSupportedChargedOff,MPRIMEChargedOff,rollSumChargeOff,rollAvgPortfolioAmortized,rollLossRate,rollLossRateDiff,unEmpScore,unEmpScoreDiff,ChargedOffLoans,LoansInPool,seasonedRatioPool,CorporationRatio,IndividualRatio,PartnerShipRatio
2017-08-01,2350220556,1726409121,207.32034421113283,6.120007883932405,18.714256437215845,3751.0,4.25,1017215138.352321,398953818.0300519,548583.0,198502.0,30957.0,155325591187.9173,148375926.0,111366896.0,85875554.0,395.0,67.0,15.0,268.0,209.0,139.83637840636231,2.753743039375327,102.7316898706703,0.7784492429591778,19.543931419644757,4.25,934680498.0,148991154046.9725,0.00627339592057474,-0.01013837285138855,4.257202727133663,-0.04081684715341627,477.0,778042.0,0.004821076497155681,0.7050814737507743,0.2551301857740328,0.039788340475192856
2017-09-01,2522444061,1857131053,205.25347976824767,6.121792776343356,20.8513783854333,4393.0,4.25,1016068937.8890703,398588153.73290586,545819.0,198021.0,30965.0,156831966311.02823,135689022.0,102510376.0,77967909.0,299.0,48.0,7.0,193.0,161.0,147.58875547117725,2.6711679368495056,99.73138561404795,0.7634570653934044,15.449854016220955,4.25,936167349.0,150104078931.81998,0.006236788204970928,-0.007899252533814839,4.223891129820333,-0.03331159731332978,354.0,774805.0,0.005669813695058756,0.7044598318286537,0.25557527377856365,0.0399648943927827
2017-10-01,1825827137,1336788404,200.9053841135893,6.135215330135605,18.964228373718164,4477.0,4.25,1015981644.8736655,397695647.47635454,543854.0,197496.0,30938.0,157641811803.15457,123068600.0,92565429.0,69207898.0,263.0,37.0,9.0,153.0,156.0,155.45423221783156,2.62995750441662,109.7440442707854,0.757933913843186,16.645324237415792,4.25,946987103.0,151230981725.71964,0.006261859125648639,-0.007205564582827997,4.2010122967142145,-0.022878833106118712,309.0,772288.0,0.005797060164083865,0.7042113822822574,0.2557284329162178,0.04006018480152482
2017-11-01,2180326357,1603033902,204.01084366288748,6.086240016636188,19.61859897242897,4374.0,4.25,1016263135.5675247,396633430.47255725,541868.0,196991.0,30946.0,158805875024.58704,73328960.0,55069691.0,40341567.0,210.0,35.0,4.0,135.0,114.0,136.73740499470435,3.3190574647236684,97.71208817942049,0.7465394936195711,15.32158547534854,4.25,919314793.0,152384197215.57703,0.006032874863654338,-0.007134618141488332,4.199172970406581,-0.0018393263076337263,249.0,769805.0,0.005681958418040933,0.7039029364579341,0.2558972726859399,0.040199790856125905
2017-12-01,3240566948,2393646169,202.932206220848,6.160902433838561,20.056771385980326,4456.0,4.4,993712437.9463573,395903854.92238766,528771.0,192944.0,30558.0,161052729534.6407,64023825.0,44932676.0,35054132.0,284.0,45.0,7.0,180.0,156.0,122.47739393461518,4.303715888044239,80.00337346821196,0.6860740411429956,16.692717908405207,4.4,885628008.0,153604115674.3259,0.005765652854495929,-0.0067189584255872336,4.2088409531645326,0.009667982757951776,336.0,752273.0,0.005923381538351104,0.7028977512153168,0.2564813571668796,0.04062089161780364
2018-01-01,1774535308,1304884344,200.31052232407876,6.315360517357482,18.66713654367028,4243.0,4.5,981701237.7370476,398621018.5747262,521154.0,190678.0,30436.0,161845563604.90363,90465050.0,64609032.0,53656008.0,494.0,104.0,6.0,385.0,219.0,116.31612799073685,4.5187544274631835,79.4396145162346,0.7060568874225603,13.412923283446656,4.5,862291249.0,154826833374.9149,0.005569391495025621,-0.006065332473475691,4.174503224073719,-0.03433772909081334,604.0,742268.0,0.005716264206459123,0.7021102890061272,0.2568856531603141,0.04100405783355877
2018-02-01,1632670400,1199514094,198.78473983481297,6.409046603117201,18.615292096922932,3912.0,4.5,978335758.3790298,402871629.63784945,518003.0,189876.0,30489.0,162499898246.5246,68139049.0,49956477.0,39761773.0,273.0,59.0,1.0,178.0,155.0,110.12021372889987,4.196491504767657,76.96123437453355,0.698829098994152,18.076918476447215,4.5,822959590.0,156048278979.74033,0.005273749863699839,-0.005293140027034834,4.129128838723404,-0.045374385350315016,333.0,738368.0,0.005298171101672878,0.7015512589928058,0.2571563231342637,0.04129241787293057
2018-03-01,2033411560,1491529479,193.39645185650465,6.374416088492189,19.43071949979472,4418.0,4.58,965109093.5000114,402325585.17635083,509495.0,187345.0,30254.0,163568200713.0246,85847400.0,59987916.0,53751636.0,474.0,99.0,10.0,320.0,263.0,116.99268584122723,4.065114245638961,83.24212570943887,0.7473505922684847,12.78856887258278,4.58,785967991.0,157231678373.31656,0.004998789042586375,-0.004239235435433815,4.110292607307353,-0.018836231416051064,583.0,727094.0,0.006076243236775437,0.7007278288639434,0.25766269560744554,0.041609475528611155
2018-04-01,1892792375,1391790707,196.04343362594113,6.556171289463272,18.165800440737723,4052.0,4.75,929633800.5005256,401730024.23785985,490112.0,181398.0,29666.0,164531359287.52408,77936812.0,57913031.0,45201536.0,311.0,77.0,5.0,205.0,188.0,119.49568087686224,3.951177731327537,85.95720521532719,0.7339141970750729,16.428004592587296,4.75,759634912.0,158400197219.90732,0.004795668978526569,-0.0031360310710165035,4.07285054277974,-0.037442064527613006,393.0,701176.0,0.0057788629388341875,0.698985704017251,0.2587053749700503,0.04230892101269867
2018-05-01,2025258460,1485611395,196.23913471271217,6.63216444193992,19.021990702362007,3947.0,4.75,902955965.7401723,401121543.84693354,475751.0,176815.0,29207.0,165653661781.7839,94911419.0,70959329.0,56321581.0,322.0,62.0,6.0,219.0,171.0,125.84617448860322,3.800781130771169,91.85813656402863,0.795248130552301,28.86220619410524,4.75,695895504.0,159566367780.21634,0.004361166539546185,-0.003077790490363763,4.021276734872698,-0.051573807907042024,390.0,681773.0,0.005789316972071349,0.6978143751659277,0.25934585265183574,0.04283977218223661
2018-06-01,2288412868,1686809604,206.77212336143882,6.60705592732229,19.180589541240074,4310.0,4.89,885155278.3639363,402742636.26924866,466563.0,174282.0,28947.0,167056919371.41998,102357000.0,73772460.0,65006532.0,442.0,66.0,8.0,312.0,204.0,143.36336945339585,3.7823759433744293,89.05148041123006,0.658218700237693,13.629455990668752,4.89,687722343.0,160733846886.39816,0.0042786404750585075,-0.0025293134991130834,3.991761271806191,-0.02951546306650732,516.0,669792.0,0.006434833500549424,0.6965789379389422,0.26020316755052314,0.043217894510534614
2018-07-01,1947429447,1435206755,200.00769649448563,6.768362874868247,17.14363344224403,3921.0,5.0,813257153.9577963,402096153.60606045,430812.0,162618.0,27739.0,168191091664.4622,79221100.0,57752195.0,50867524.0,321.0,51.0,2.0,227.0,147.0,139.25329817507924,3.673461401030646,95.3321852858417,0.7302861841673285,14.874506708838434,5.0,673013650.0,161917055710.9142,0.004156533399431341,-0.002312636702789408,3.946233078421671,-0.045528193384519966,374.0,621169.0,0.006312291823964171,0.6935503864487764,0.2617934893724574,0.04465612417876617
2018-08-01,2287844064,1689261007,199.26980258738473,6.801416270453474,20.603060829936005,3925.0,5.0,810673689.8834653,401897769.3264799,428961.0,162200.0,27681.0,169668262038.57874,108377803.0,77322339.0,63431396.0,369.0,82.0,7.0,278.0,180.0,142.60270494440954,3.3231259248653457,99.846275415411,0.7536232057702151,14.677944183981069,5.0,650569492.0,163112278281.80267,0.003988476519689319,-0.002284919400885421,3.8990403426704026,-0.047192735751268255,458.0,618842.0,0.006342491298263531,0.693167238164184,0.26210244294989676,0.04473031888591918
2018-09-01,2414214600,1777890675,199.53093076315585,6.789331091361969,18.454498328359044,4935.0,5.03,764471339.253284,397320312.0627378,405345.0,154351.0,26752.0,171318005299.32544,153963993.0,117018808.0,90457427.0,357.0,54.0,5.0,242.0,174.0,150.86030218392128,3.0950517414120124,110.30559056250848,0.8042038272877251,20.751920701878905,5.03,663059010.0,164319448197.4941,0.004035182793476005,-0.002201605411494923,3.8405394632069374,-0.05850087946346516,416.0,586448.0,0.008415068343655362,0.6911866013696014,0.26319639592939187,0.045617002701006736
